"Time","Link","Beam Index RX","Beam Index TX","MCS RX","MCS TX","Mbps TX","Packet Error(%)","RCPI (dBm)","mcs","Received packets","packet_transmit","Sent (Mbps)","Received (Mbps)","Restransmits","RTT (Mean)","RTT (Max)","RTT (Min)","Scenario"
"2021-07-01 01:55:42","P/A/2/0",12,12,4,2,530.84,1.1,-80,"auto",10,10,337.64,333.36,606,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:42","A/P/0/2",14,16,2,6,2.12,1.15,-82,"auto",10,10,337.64,333.36,606,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:43","P/A/2/0",12,12,4,3,430.7,1.72,-80.5,"auto",10,10,337.64,333.36,606,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:43","A/P/0/2",15,16,3,4,2.22,0.72,-82,"auto",10,10,337.64,333.36,606,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:44","P/A/2/0",12,12,4,3,321.84,1.39,-80.5,"auto",10,10,345.59,340.22,161,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:44","A/P/0/2",15,16,3,4,0.14,0.52,-82,"auto",10,10,345.59,340.22,161,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:45","A/P/0/2",14,16,1,1,3.65,0.07,-83.5,"auto",10,10,345.59,340.22,161,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:46","P/A/2/0",12,12,4,2,421.78,1.29,-80.5,"auto",10,10,345.59,340.22,161,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:47","P/A/2/0",12,12,4,2,593.25,0.23,-80,"auto",10,10,345.59,340.22,161,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:47","A/P/0/2",14,16,2,4,2.62,0.49,-82.83,"auto",10,10,345.59,340.22,161,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:48","A/P/0/2",15,16,2,4,2.86,0.81,-82.5,"auto",10,10,345.59,340.22,161,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:48","P/A/2/0",12,12,4,2,533.12,0.73,-80,"auto",10,10,345.59,340.22,161,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:49","P/A/2/0",12,12,4,2,620.5,0.5,-80.5,"auto",10,10,345.59,340.22,161,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:49","A/P/0/2",15,16,2,4,2.63,0.78,-82,"auto",10,10,345.59,340.22,161,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:50","P/A/2/0",12,12,4,3,528.72,2.01,-80.5,"auto",10,10,314.94,311.83,218,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:50","A/P/0/2",15,16,3,4,0.05,0.59,-81.5,"auto",10,10,314.94,311.83,218,7.33,38.47,0.6,"Normal"
"2021-07-01 01:55:51","P/A/2/0",12,12,4,3,242.41,1.87,-80.25,"auto",10,10,314.94,311.83,218,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:51","A/P/0/2",14,16,2,6,2.8,0.32,-83,"auto",10,10,314.94,311.83,218,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:52","P/A/2/0",12,12,4,2,481.91,0.92,-80,"auto",10,10,314.94,311.83,218,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:52","A/P/0/2",15,16,3,4,2.38,5.71,-82.5,"auto",10,10,314.94,311.83,218,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:53","A/P/0/2",15,16,2,4,2.8,0.87,-82,"auto",10,10,314.94,311.83,218,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:54","P/A/2/0",12,12,6,2,579.84,1.66,-80,"auto",10,10,314.94,311.83,218,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:54","A/P/0/2",15,16,2,4,2.94,1,-82,"auto",10,10,314.94,311.83,218,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:55","A/P/0/2",14,16,2,4,3.01,2.29,-83,"auto",10,10,314.94,311.83,218,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:55","P/A/2/0",12,12,4,2,628.81,1.14,-80,"auto",10,10,314.94,311.83,218,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:56","A/P/0/2",15,16,3,1,0.5,0.82,-82,"auto",10,10,314.94,311.83,218,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:56","P/A/2/0",12,12,4,2,535.07,0.7,-81,"auto",10,10,314.94,311.83,218,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:57","P/A/2/0",11,12,1,3,328.17,0.6,-82,"auto",10,10,296.93,293.23,389,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:57","A/P/0/2",15,16,2,4,1.64,1.06,-82,"auto",10,10,296.93,293.23,389,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:58","P/A/2/0",13,12,6,3,385.04,0.57,-80,"auto",10,10,296.93,293.23,389,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:58","A/P/0/2",15,16,2,4,3.07,3.68,-82,"auto",10,10,296.93,293.23,389,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:59","P/A/2/0",12,12,4,2,598.15,1.13,-80.5,"auto",10,10,296.93,293.23,389,17.11,67.19,0.83,"Normal"
"2021-07-01 01:55:59","A/P/0/2",15,16,3,4,2.12,0.29,-82,"auto",10,10,296.93,293.23,389,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:00","P/A/2/0",11,12,1,1,477.63,2.03,-81.5,"auto",10,10,296.93,293.23,389,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:00","A/P/0/2",15,16,2,4,1.9,0,-82,"auto",10,10,296.93,293.23,389,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:01","P/A/2/0",12,12,4,2,541.11,1.07,-80,"auto",10,10,296.93,293.23,389,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:01","A/P/0/2",15,16,2,4,2.53,3.16,-82,"auto",10,10,296.93,293.23,389,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:02","P/A/2/0",12,12,4,2,604.6,0.17,-80.5,"auto",10,10,296.93,293.23,389,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:02","A/P/0/2",14,16,2,2,1.68,1.54,-82,"auto",10,10,296.93,293.23,389,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:03","A/P/0/2",15,16,2,4,0.8,3.38,-82,"auto",10,10,287.85,284.65,158,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:03","P/A/2/0",12,12,4,1,403.67,0.28,-80.5,"auto",10,10,287.85,284.65,158,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:04","P/A/2/0",12,12,4,1,227.65,0.21,-80,"auto",10,10,287.85,284.65,158,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:04","A/P/0/2",15,16,2,4,2.54,1.12,-82.5,"auto",10,10,287.85,284.65,158,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:05","P/A/2/0",12,12,4,2,506.11,1.79,-80.5,"auto",10,10,287.85,284.65,158,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:05","A/P/0/2",15,16,2,4,2.65,0.08,-82,"auto",10,10,287.85,284.65,158,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:06","P/A/2/0",12,12,4,2,591.66,0.09,-80,"auto",10,10,287.85,284.65,158,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:06","A/P/0/2",14,16,1,4,2.27,3.27,-83,"auto",10,10,287.85,284.65,158,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:07","P/A/2/0",12,12,6,1,467.46,0.14,-80,"auto",10,10,287.85,284.65,158,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:07","A/P/0/2",15,16,2,4,2.67,1.13,-82.5,"auto",10,10,287.85,284.65,158,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:08","P/A/2/0",12,12,4,2,412.21,0.47,-80,"auto",10,10,287.85,284.65,158,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:08","A/P/0/2",15,16,2,4,1.55,1.51,-82,"auto",10,10,287.85,284.65,158,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:09","P/A/2/0",12,12,4,3,356.95,0.45,-80.5,"auto",10,10,287.85,284.65,158,17.11,67.19,0.83,"Normal"
"2021-07-01 01:56:09","A/P/0/2",15,16,3,4,0.04,0.42,-81.5,"auto",10,10,287.85,284.65,158,17.11,67.19,0.83,"Normal"
"2021-06-19 02:58:40","P/A/2/0",12,14,1,1,267.65,2.86,-86.5,"auto",10,10,148.91,147.43,153,84.7,581.52,0.36,"Long-term blockage"
"2021-06-19 02:58:40","A/P/0/2",15,17,1,1,1.74,9.82,-86,"auto",10,10,148.91,147.43,153,84.7,581.52,0.36,"Long-term blockage"
"2021-06-19 02:58:41","P/A/2/0",12,14,1,1,237.78,0.17,-85.5,"auto",10,10,177.75,173.67,427,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:41","A/P/0/2",15,17,1,1,1.34,11.64,-86,"auto",10,10,177.75,173.67,427,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:42","P/A/2/0",12,14,1,1,207.91,0.76,-85,"auto",10,10,177.75,173.67,427,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:42","A/P/0/2",15,17,1,1,0.42,6.29,-86.5,"auto",10,10,177.75,173.67,427,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:43","P/A/2/0",12,14,1,1,178.04,1.54,-85.5,"auto",10,10,177.75,173.67,427,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:43","A/P/0/2",15,17,1,1,1.19,7.84,-87,"auto",10,10,177.75,173.67,427,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:44","P/A/2/0",11,14,1,1,269.85,2.93,-86.5,"auto",10,10,177.75,173.67,427,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:44","A/P/0/2",15,17,1,1,2.16,9.38,-87,"auto",10,10,177.75,173.67,427,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:45","P/A/2/0",12,14,1,1,266.59,1.24,-85,"auto",10,10,177.75,173.67,427,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:46","P/A/2/0",12,14,1,1,81.79,2.51,-85.5,"auto",10,10,177.75,173.67,427,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:46","A/P/0/2",15,17,1,1,0.62,39.26,-87,"auto",10,10,177.75,173.67,427,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:47","A/P/0/2",15,17,1,1,1.45,7.13,-87,"auto",10,10,150.47,147.64,167,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:47","P/A/2/0",12,14,1,1,218.84,1.55,-85.5,"auto",10,10,150.47,147.64,167,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:48","P/A/2/0",12,14,1,1,51.57,2.31,-85.25,"auto",10,10,150.47,147.64,167,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:48","A/P/0/2",15,17,1,1,0.17,2.46,-87,"auto",10,10,150.47,147.64,167,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:49","P/A/2/0",12,14,1,1,270.61,1.31,-85,"auto",10,10,150.47,147.64,167,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:49","A/P/0/2",15,17,1,1,2.28,9.96,-87.5,"auto",10,10,150.47,147.64,167,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:50","P/A/2/0",12,14,1,1,163.96,0.37,-85,"auto",10,10,150.47,147.64,167,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:50","A/P/0/2",15,17,1,1,2.44,10.66,-87.25,"auto",10,10,150.47,147.64,167,59.84,410.69,0.59,"Long-term blockage"
"2021-06-19 02:58:51","P/A/2/0",12,14,1,1,267.93,2.1,-85.25,"auto",9,10,150.47,147.64,167,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:51","A/P/0/2",15,17,1,1,1.45,8.55,-87,"auto",9,10,150.47,147.64,167,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:52","P/A/2/0",12,14,1,1,255.02,1.21,-85.5,"auto",9,10,150.47,147.64,167,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:52","A/P/0/2",15,17,1,1,2.35,9.14,-87.5,"auto",9,10,150.47,147.64,167,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:53","P/A/2/0",12,14,1,1,51.73,1.14,-86,"auto",9,10,195.34,191.33,420,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:53","A/P/0/2",15,17,1,1,2.07,11.44,-87,"auto",9,10,195.34,191.33,420,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:54","A/P/0/2",15,17,1,1,0.13,13.67,-86.5,"auto",9,10,195.34,191.33,420,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:54","P/A/2/0",13,14,1,1,231.82,3.5,-84.5,"auto",9,10,195.34,191.33,420,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:55","A/P/0/2",15,17,1,1,1.98,11.4,-87.5,"auto",9,10,195.34,191.33,420,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:56","P/A/2/0",12,14,1,1,77.95,1.87,-84.83,"auto",9,10,195.34,191.33,420,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:56","A/P/0/2",15,17,1,1,2.32,13.21,-87,"auto",9,10,195.34,191.33,420,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:57","P/A/2/0",12,14,1,1,268.62,1.58,-85,"auto",9,10,195.34,191.33,420,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:57","A/P/0/2",15,17,1,1,0.63,34.66,-87,"auto",9,10,195.34,191.33,420,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:58","P/A/2/0",12,14,1,1,149.15,0.4,-85,"auto",9,10,195.34,191.33,420,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:58","A/P/0/2",15,17,1,1,2.36,10.04,-87,"auto",9,10,195.34,191.33,420,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:59","P/A/2/0",11,14,1,1,42.04,1.78,-87,"auto",9,10,157.29,153.19,626,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:58:59","A/P/0/2",15,17,1,1,1.28,6.64,-86.5,"auto",9,10,157.29,153.19,626,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:59:00","P/A/2/0",11,14,1,1,214.69,1.26,-86.5,"auto",9,10,157.29,153.19,626,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:59:00","A/P/0/2",15,17,1,1,0.4,9.87,-86.8,"auto",9,10,157.29,153.19,626,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:59:01","P/A/2/0",12,14,1,1,269.85,0.9,-85.5,"auto",9,10,157.29,153.19,626,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:59:01","A/P/0/2",15,17,1,1,1.77,9.35,-87.1,"auto",9,10,157.29,153.19,626,48.24,304.2,0.44,"Long-term blockage"
"2021-06-19 02:59:02","A/P/0/2",15,17,1,1,2.32,8.19,-87.4,"auto",10,10,157.29,153.19,626,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:02","P/A/2/0",12,14,1,1,263.99,1.91,-85.5,"auto",10,10,157.29,153.19,626,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:03","P/A/2/0",12,14,1,1,251.03,3.04,-85,"auto",10,10,157.29,153.19,626,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:03","A/P/0/2",15,17,1,1,2.23,8.92,-87.7,"auto",10,10,157.29,153.19,626,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:04","P/A/2/0",12,14,1,1,111.92,3.23,-85.5,"auto",10,10,157.29,153.19,626,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:04","A/P/0/2",14,17,1,1,2.27,31.85,-88,"auto",10,10,157.29,153.19,626,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:05","P/A/2/0",12,14,1,1,70.97,0.91,-86,"auto",10,10,174.82,172.79,117,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:05","A/P/0/2",15,17,1,1,0.8,30.21,-88,"auto",10,10,174.82,172.79,117,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:06","P/A/2/0",12,14,1,1,126.76,2.07,-85,"auto",10,10,174.82,172.79,117,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:06","A/P/0/2",15,17,1,1,0.84,4.57,-88,"auto",10,10,174.82,172.79,117,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:07","P/A/2/0",13,14,1,1,184.64,1.33,-84.5,"auto",10,10,174.82,172.79,117,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:07","A/P/0/2",14,17,1,1,1.08,22.02,-88,"auto",10,10,174.82,172.79,117,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:08","A/P/0/2",15,17,1,1,1.78,6.78,-87.83,"auto",10,10,174.82,172.79,117,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:08","P/A/2/0",12,14,1,1,264.09,0.67,-85.5,"auto",10,10,174.82,172.79,117,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:09","A/P/0/2",15,17,1,1,2.43,8.27,-87.67,"auto",10,10,174.82,172.79,117,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:09","P/A/2/0",12,14,1,1,265.84,0,-85,"auto",10,10,174.82,172.79,117,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:10","P/A/2/0",13,14,1,1,180.46,0.49,-84.5,"auto",10,10,174.82,172.79,117,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:10","A/P/0/2",15,17,1,1,2.24,7.93,-87.5,"auto",10,10,174.82,172.79,117,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:11","P/A/2/0",12,14,1,1,125.72,0.89,-85.5,"auto",10,10,174.82,172.79,117,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:11","A/P/0/2",15,17,1,1,1.64,6.31,-87.33,"auto",10,10,174.82,172.79,117,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:12","P/A/2/0",12,14,1,1,156.86,1.83,-85,"auto",10,10,164.74,163.16,156,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:12","A/P/0/2",14,17,1,1,1.11,10.44,-87.17,"auto",10,10,164.74,163.16,156,52.1,435.55,0.43,"Long-term blockage"
"2021-06-19 02:59:13","P/A/2/0",12,14,1,1,270.62,0.97,-85,"auto",10,10,164.74,163.16,156,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:13","A/P/0/2",15,17,1,1,1.28,10.43,-87,"auto",10,10,164.74,163.16,156,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:14","P/A/2/0",12,14,1,1,267.72,0.88,-85,"auto",10,10,164.74,163.16,156,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:14","A/P/0/2",15,17,1,1,2.25,11.54,-87.5,"auto",10,10,164.74,163.16,156,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:15","P/A/2/0",12,14,1,1,266.32,2.77,-85,"auto",10,10,164.74,163.16,156,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:15","A/P/0/2",15,17,1,1,2.33,11.32,-87.25,"auto",10,10,164.74,163.16,156,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:16","A/P/0/2",15,17,1,1,2.1,11.27,-87,"auto",10,10,164.74,163.16,156,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:16","P/A/2/0",12,14,1,1,226.14,1.09,-85,"auto",10,10,164.74,163.16,156,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:17","P/A/2/0",13,14,1,1,50.35,1.23,-85,"auto",10,10,164.74,163.16,156,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:17","A/P/0/2",14,17,1,1,1.83,22.51,-88,"auto",10,10,164.74,163.16,156,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:18","P/A/2/0",12,14,1,1,140.42,2.23,-85,"auto",10,10,184,179.49,79,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:18","A/P/0/2",15,17,1,1,0.27,18.64,-86,"auto",10,10,184,179.49,79,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:19","P/A/2/0",12,14,1,1,274.03,0.86,-85,"auto",10,10,184,179.49,79,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:20","P/A/2/0",12,14,1,1,269.86,0.97,-85.5,"auto",10,10,184,179.49,79,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:20","A/P/0/2",15,17,1,1,2.3,10.91,-86.6,"auto",10,10,184,179.49,79,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:21","P/A/2/0",12,14,1,1,256.68,4.61,-85.5,"auto",10,10,184,179.49,79,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:21","A/P/0/2",15,17,1,1,2.42,9.08,-86.9,"auto",10,10,184,179.49,79,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:22","P/A/2/0",13,14,1,1,243.49,0.53,-85.5,"auto",10,10,184,179.49,79,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:22","A/P/0/2",14,17,1,1,1.55,36.8,-87.2,"auto",10,10,184,179.49,79,43.38,219.09,0.67,"Long-term blockage"
"2021-06-19 02:59:23","A/P/0/2",15,17,1,1,2.27,7.78,-87.5,"auto",10,10,184,179.49,79,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:23","P/A/2/0",12,14,1,1,168.95,2.13,-85.5,"auto",10,10,184,179.49,79,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:24","A/P/0/2",14,17,1,1,1.38,12.15,-87.5,"auto",10,10,191.57,187.54,332,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:24","P/A/2/0",12,14,1,1,106.27,1.48,-85,"auto",10,10,191.57,187.54,332,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:25","P/A/2/0",12,14,1,1,166.39,3.81,-85.67,"auto",10,10,191.57,187.54,332,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:25","A/P/0/2",15,17,1,1,0.78,6.42,-87.5,"auto",10,10,191.57,187.54,332,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:26","A/P/0/2",14,17,1,1,1.43,41.11,-87,"auto",10,10,191.57,187.54,332,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:27","P/A/2/0",11,14,1,1,180.59,0.61,-87,"auto",10,10,191.57,187.54,332,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:27","A/P/0/2",15,17,1,1,1.6,9.25,-87.25,"auto",10,10,191.57,187.54,332,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:28","P/A/2/0",12,14,1,1,270.94,0.81,-86.83,"auto",10,10,191.57,187.54,332,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:28","A/P/0/2",15,17,1,1,2.34,9.75,-87.5,"auto",10,10,191.57,187.54,332,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:29","P/A/2/0",12,14,1,1,270.56,1.59,-86.67,"auto",10,10,191.57,187.54,332,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:29","A/P/0/2",15,17,1,1,2.34,10.96,-87.5,"auto",10,10,191.57,187.54,332,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:30","P/A/2/0",11,14,1,1,202.74,1.26,-86.5,"auto",10,10,172.88,169.16,247,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:30","A/P/0/2",15,17,1,1,1.82,9.04,-86.5,"auto",10,10,172.88,169.16,247,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:31","A/P/0/2",15,17,1,1,0.48,3,-86.75,"auto",10,10,172.88,169.16,247,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:31","P/A/2/0",12,14,1,1,85.42,1.78,-85,"auto",10,10,172.88,169.16,247,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:32","P/A/2/0",12,14,1,1,277.88,2.29,-85.17,"auto",10,10,172.88,169.16,247,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:32","A/P/0/2",15,17,1,1,2.46,10.37,-87,"auto",10,10,172.88,169.16,247,24.06,51.56,0.59,"Long-term blockage"
"2021-06-19 02:59:33","A/P/0/2",15,17,1,1,2.27,10.98,-87.25,"auto",10,10,172.88,169.16,247,32.16,98.81,0.43,"Long-term blockage"
"2021-06-19 02:59:34","P/A/2/0",12,14,1,1,194.27,2,-85.5,"auto",10,10,172.88,169.16,247,32.16,98.81,0.43,"Long-term blockage"
"2021-06-19 02:59:34","A/P/0/2",15,17,1,1,1.53,33.63,-87.5,"auto",10,10,172.88,169.16,247,32.16,98.81,0.43,"Long-term blockage"
"2021-06-19 02:59:35","P/A/2/0",11,14,1,1,231.56,2.94,-86.5,"auto",10,10,172.88,169.16,247,32.16,98.81,0.43,"Long-term blockage"
"2021-06-19 02:59:35","A/P/0/2",15,17,1,1,2.01,9.19,-87,"auto",10,10,172.88,169.16,247,32.16,98.81,0.43,"Long-term blockage"
"2021-06-19 02:59:36","P/A/2/0",12,14,1,1,213.96,2.93,-85.75,"auto",10,10,191.82,182.66,1001,32.16,98.81,0.43,"Long-term blockage"
"2021-06-19 02:59:36","A/P/0/2",14,17,1,1,1.8,38.27,-88,"auto",10,10,191.82,182.66,1001,32.16,98.81,0.43,"Long-term blockage"
"2021-06-19 02:59:37","P/A/2/0",12,12,1,1,54.77,1.97,-85,"auto",10,10,191.82,182.66,1001,32.16,98.81,0.43,"Long-term blockage"
"2021-06-19 02:59:37","A/P/0/2",14,16,1,1,0.2,13.38,-87.5,"auto",10,10,191.82,182.66,1001,32.16,98.81,0.43,"Long-term blockage"
"2021-06-19 02:59:38","P/A/2/0",12,11,1,1,231.83,2.04,-84.5,"auto",10,10,191.82,182.66,1001,32.16,98.81,0.43,"Long-term blockage"
"2021-06-19 02:59:38","A/P/0/2",14,16,1,1,2.15,18.15,-87.5,"auto",10,10,191.82,182.66,1001,32.16,98.81,0.43,"Long-term blockage"
"2021-06-19 02:59:39","A/P/0/2",14,16,1,1,2.38,15.44,-87.5,"auto",10,10,191.82,182.66,1001,32.16,98.81,0.43,"Long-term blockage"
"2021-06-19 02:59:39","P/A/2/0",12,11,1,1,267.77,1.51,-85,"auto",10,10,191.82,182.66,1001,32.16,98.81,0.43,"Long-term blockage"
"2021-06-19 02:59:40","P/A/2/0",11,11,1,1,285.32,1.1,-87.5,"auto",10,10,191.82,182.66,1001,32.16,98.81,0.43,"Long-term blockage"
"2021-06-19 02:59:40","A/P/0/2",15,16,1,1,2.65,2.37,-87,"auto",10,10,191.82,182.66,1001,32.16,98.81,0.43,"Long-term blockage"
"2021-06-19 02:59:41","P/A/2/0",12,11,1,1,250.5,1.75,-85,"auto",10,10,191.82,182.66,1001,32.16,98.81,0.43,"Long-term blockage"
